1206,100,avppi.com,0,NA,26,2019-05-05,2022-04-13
1207,100,freecapch.info,0,NA,0,NA,NA
1208,100,apsight.ru,0,NA,0,NA,NA
1209,101,scanner.novirusthanks.org,0,NA,1,2020-12-23,2020-12-23
1210,101,virusscan.jotti.org,0,NA,19,2019-06-12,2021-11-03
1211,101,virscan.com,0,NA,0,NA,NA
1212,101,www.virscan.com,0,NA,0,NA,NA
1213,103,ns1.datetoday1.org,0,NA,11,2015-12-11,2020-03-02
1215,104,setp.upvxtor.com,0,NA,0,NA,NA
1216,107,adminpano.com,0,NA,5,2014-12-14,2015-03-03
1217,107,daodzen.com,0,NA,1,2019-12-11,2019-12-11
1218,107,karamabalx.com,0,NA,5,2014-12-14,2015-03-03
1219,107,loginorat.com,0,NA,5,2014-12-14,2015-03-03
1220,107,spacejumper.net,0,NA,3,2015-03-05,2019-12-11
1221,108,answerfound.net,0,NA,4,2016-11-29,2021-09-19
1222,108,answerspring.net,0,NA,4,2016-11-29,2021-09-19
1223,108,degreebanker.net,0,NA,4,2016-11-29,2021-09-19
1224,108,degreefound.net,0,NA,4,2016-11-29,2021-09-19
1225,108,degreespring.net,0,NA,4,2016-11-29,2021-09-19
1226,108,degreesuccess.net,26,2019-12-19,4,2016-11-29,2021-09-19
1227,108,forwardbanker.net,0,NA,4,2016-11-29,2021-09-19
1228,108,forwardfound.net,0,NA,4,2016-11-29,2021-09-19
1229,108,forwardspring.net,0,NA,4,2016-11-29,2021-09-19
1230,108,forwardsuccess.net,2,2022-07-06,4,2016-11-29,2021-09-19
1231,108,glassfound.net,0,NA,4,2016-11-29,2021-09-19
1232,108,glassspring.net,0,NA,4,2016-11-29,2021-09-19
1233,108,returnbefore.net,0,NA,4,2016-11-29,2021-09-19
1234,108,returndevice.net,0,NA,4,2016-11-29,2021-09-19
1235,108,variousbefore.net,0,NA,4,2016-11-29,2021-09-19
1236,108,variousdevice.net,0,NA,4,2016-11-29,2021-09-19
1237,109,9down.com,0,NA,0,NA,NA
1239,109,cmcinfosec.com,0,NA,0,NA,NA
1240,109,download.com,0,NA,48,2022-04-09,2022-04-10
1241,109,download.softpedia.com,0,NA,0,NA,NA
1242,109,download1us.softpedia.com,0,NA,7,2015-04-10,2018-11-01
1243,109,spftrl.digitalriver.com,0,NA,4,2016-03-31,2019-01-28
1244,109,virusscan.jotti.org,0,NA,19,2019-06-12,2021-11-03
1245,109,www.9down.com,0,NA,0,NA,NA
1246,109,www.bitdefender.co.uk,0,NA,1,2015-04-09,2015-04-09
1248,109,www.download.com,0,NA,29,2018-12-10,2021-05-03
1249,109,sonqh.110mb.com,0,NA,0,NA,NA
1250,109,hiepdam.t35.com,0,NA,5,2015-10-31,2015-11-03
1254,114,barclays.com,0,NA,2,2015-01-30,2015-02-25
1255,114,nationet.com,0,NA,0,NA,NA
1256,114,if.com,0,NA,0,NA,NA
1258,115,nemreq.com,0,NA,0,NA,NA
1259,118,www.server.com,0,NA,4267,2022-07-23,2022-08-02
1263,121,nincloud.info,0,NA,0,NA,NA
1264,121,pittsburghgospelchoir.org,0,NA,1,2016-05-10,2016-05-10
1273,124,innovainteriorismo.com,1,2020-09-23,6,2016-01-24,2019-02-15
1274,124,insidedg.com,0,NA,0,NA,NA
1275,124,insumy.iatp.org,0,NA,0,NA,NA
1276,124,intercambio4.com,0,NA,6,2016-01-24,2019-02-15
1277,124,ip-kamery.com,3,2021-03-08,6,2016-01-24,2019-02-15
1278,124,irannano.org,0,NA,6,2016-01-24,2019-02-15
1279,124,inforserver.com,0,NA,6,2016-01-24,2019-02-15
1280,124,infoserwis2.home.pl,0,NA,6,2016-01-24,2019-02-15
1290,129,tian.mymom.info,0,NA,0,NA,NA
1291,129,hal.vircheck.com,0,NA,0,NA,NA
1292,129,cisco.ns01.info,0,NA,0,NA,NA
1293,129,hlagl.vircheck.com,0,NA,0,NA,NA
1294,129,up.msdn.ns01.us,0,NA,0,NA,NA
1295,129,mast.zyns.com,0,NA,2,2017-11-08,2017-11-08
1296,129,vircheck.com,0,NA,0,NA,NA
1297,129,ftp.update.acmetoy.com,0,NA,0,NA,NA
1302,131,ec38bd3d09.info,0,NA,0,NA,NA
1303,131,kdlll.ru,0,NA,0,NA,NA
1304,132,fafb4c4c.com,0,NA,0,NA,NA
1305,132,iconnectyou.biz,0,NA,0,NA,NA
1306,132,camgenie.com,1,2020-03-25,0,NA,NA
1307,132,ifeelyou.info,0,NA,0,NA,NA
1308,132,imergeyou.com,4,2022-01-21,0,NA,NA
1309,132,boomlance.com,0,NA,0,NA,NA
1310,134,dbafbceefae.com,0,NA,0,NA,NA
1311,134,dffbacfaaf.com,0,NA,3,2015-04-17,2015-06-12
1312,134,efbbaaccdfddfbda.com,0,NA,0,NA,NA
1313,134,fbceeefbdede.com,1,2021-01-14,11,2015-04-17,2016-05-13
1314,134,fbecacbafaecfb.com,0,NA,3,2015-04-17,2015-06-12
1315,134,www.deborah2.biz,0,NA,0,NA,NA
1316,135,jetfirelabs.anime-digital.net,0,NA,1,2015-05-01,2015-05-01
1318,138,svr01.passport.serveuser.com,0,NA,0,NA,NA
1319,140,minerva.cdmon.org,0,NA,6,2018-08-03,2020-10-02
1320,140,norton.com,15,2020-05-20,8,2020-04-19,2020-06-02
1321,140,nod32.com,0,NA,0,NA,NA
1322,140,macafee.com,0,NA,0,NA,NA
1324,140,virusscan.jotti.org,0,NA,19,2019-06-12,2021-11-03
1327,140,networkassociates.com,0,NA,0,NA,NA
1328,140,nai.com,1,2021-06-18,4,2015-02-09,2019-09-02
1329,140,my-etrust.com,0,NA,0,NA,NA
1333,140,secure.nai.com,0,NA,0,NA,NA
1334,140,scanner.novirusthanks.org,0,NA,1,2020-12-23,2020-12-23
1337,142,auschwitz-2.com,0,NA,1,2019-07-03,2019-07-03
1338,143,ad.doubleclick.net,0,NA,2856,2021-01-07,2022-01-14
1339,143,ad.fastclick.net,0,NA,0,NA,NA
1340,143,ads.fastclick.net,0,NA,0,NA,NA
1341,143,ar.atwola.com,0,NA,1,2015-03-30,2015-03-30
1342,143,atdmt.com,10,2018-01-30,3,2017-04-12,2017-04-12
1344,143,avp.ru,0,NA,0,NA,NA
1345,143,awaps.net,0,NA,0,NA,NA
1346,143,banner.fastclick.net,0,NA,0,NA,NA
1347,143,banners.fastclick.net,0,NA,0,NA,NA
1349,143,click.atdmt.com,0,NA,0,NA,NA
1350,143,clicks.atdmt.com,0,NA,0,NA,NA
1351,143,engine.awaps.net,0,NA,0,NA,NA
1352,143,fastclick.net,5,2016-11-15,0,NA,NA
1353,143,media.fastclick.net,0,NA,3,2014-12-27,2019-12-06
1354,143,my-etrust.com,0,NA,0,NA,NA
1355,143,nai.com,1,2021-06-18,4,2015-02-09,2019-09-02
1356,143,networkassociates.com,0,NA,0,NA,NA
1357,143,phx.corporate-ir.net,0,NA,0,NA,NA
1358,143,secure.nai.com,0,NA,0,NA,NA
1359,143,spd.atdmt.com,0,NA,0,NA,NA
1360,143,vil.nai.com,0,NA,0,NA,NA
1361,143,viruslist.ru,0,NA,0,NA,NA
1363,143,www.avp.ru,0,NA,0,NA,NA
1364,143,www.awaps.net,0,NA,0,NA,NA
1366,143,www.fastclick.net,0,NA,0,NA,NA
1367,143,www.kaspersky.ru,0,NA,4,2019-12-25,2022-04-20
1368,143,www.my-etrust.com,0,NA,0,NA,NA
1369,143,www.nai.com,0,NA,0,NA,NA
1370,143,www.networkassociates.com,0,NA,0,NA,NA
1371,143,www.viruslist.ru,0,NA,0,NA,NA
1373,143,pong.ug66.biz,0,NA,0,NA,NA
1374,143,ping.rbagz.biz,0,NA,0,NA,NA
1375,143,wefed.biz,1,2021-02-28,14,2015-04-24,2022-06-22
1376,143,warfed.biz,0,NA,0,NA,NA
1377,146,wupdte002.com,0,NA,0,NA,NA
1378,149,viastats.info,0,NA,0,NA,NA
1379,154,so.buyaoda.com,0,NA,2,2018-08-04,2018-08-04
1380,162,mobilecontact.com,0,NA,1,2016-01-16,2016-01-16
1383,166,bugreport.waverevenue.com,0,NA,146,2022-04-20,2022-08-01
1384,166,xul93.pubdomainstr.com,0,NA,34,2018-04-08,2022-04-13
1385,167,cartebop.com,0,NA,0,NA,NA
1386,167,rep4.upseek.org,0,NA,18,2020-02-02,2022-06-15
1387,167,janrebus.com,0,NA,0,NA,NA
1388,168,newss.alwaysproxy.info,0,NA,3,2016-07-17,2016-11-03
1389,169,clickpotatoliteax.info,0,NA,0,NA,NA
1390,170,www.eastcourier.com,0,NA,1,2016-05-11,2016-05-11
1391,181,allods2.com,0,NA,6,2016-12-27,2018-04-15
1392,181,ddos-attack.info,0,NA,0,NA,NA
1393,182,www.defender-review.com,0,NA,0,NA,NA
1394,184,blogger.com,17,2020-10-13,3,2014-12-24,2021-04-10
1395,184,checkcheck.com,0,NA,0,NA,NA
1396,184,globo.com,6,2020-10-13,305,2022-04-17,2022-07-20
1397,184,ig.com,0,NA,0,NA,NA
1398,184,serasaexperian.com,0,NA,0,NA,NA
1399,184,terra.com,2,2020-06-19,14,2015-05-07,2021-04-07
1400,184,uol.com,0,NA,2,2018-09-12,2021-08-26
1401,184,brasilinstrumental.com,0,NA,0,NA,NA
1402,185,pcprotectiontool.com,0,NA,0,NA,NA
1403,185,pccleansolution.com,0,NA,0,NA,NA
1404,185,antimalwareguard.com,3,2020-06-29,0,NA,NA
1405,185,updl.pccleansolution.com,0,NA,0,NA,NA
1406,185,ad.pccleansolution.com,0,NA,0,NA,NA
1407,185,toppromooffer.com,0,NA,0,NA,NA
1408,185,offer-provider.com,0,NA,0,NA,NA
1409,186,updates.advert-network.com,0,NA,11,2016-06-06,2017-06-08
1410,189,randomcrappy.com,0,NA,0,NA,NA
1411,189,loshatemikontara551.ru,0,NA,0,NA,NA
1412,189,serioslyfucked.ru,0,NA,0,NA,NA
1413,195,aminastol.com,0,NA,3,2016-08-31,2018-03-03
1414,195,dominoclub-grup.com,0,NA,14,2016-04-20,2018-03-03
1415,195,elementarimagine.com,1,2022-01-29,66,2020-06-22,2020-07-03
1416,195,equalfirst.net,1,2018-06-02,0,NA,NA
1417,195,equalkill.net,1,2018-06-02,0,NA,NA
1418,195,groupkill.net,1,2018-06-02,0,NA,NA
1419,195,groupstood.net,1,2018-06-02,0,NA,NA
1420,195,jarybuter.com,4,2019-04-24,38,2020-06-21,2020-06-24
1421,195,mojoguia.com,0,NA,47,2020-06-22,2020-07-03
1422,195,mojositio.com,0,NA,3,2016-08-31,2018-03-03
1423,195,villemojo.com,0,NA,3,2016-08-31,2018-03-03
1424,196,hush.com,1,2022-05-06,3,2015-02-25,2019-09-26
1425,196,comcast.net,33,2020-09-20,1202,2022-07-04,2022-07-20
1426,197,aaszxt.ru,1,2017-02-19,4,2016-05-05,2016-05-10
1427,199,xferstock.skoreabeefimports.info,0,NA,7,2015-03-30,2016-12-03
1444,199,www.analysis.seclab.tuwien.ac,0,NA,0,NA,NA
1476,199,www.merijn.org,0,NA,0,NA,NA
1507,199,123.com,2,2020-11-03,5,2017-05-11,2022-03-04
1508,201,www.greatuk.org,0,NA,0,NA,NA
1509,202,psyclient.data1cero.com,0,NA,2,2015-06-05,2016-05-16
1526,202,www.analysis.seclab.tuwien.ac,0,NA,0,NA,NA
1558,202,www.merijn.org,0,NA,0,NA,NA
1589,202,123.com,2,2020-11-03,5,2017-05-11,2022-03-04
1590,203,sexy.nudecruzes.com,0,NA,0,NA,NA
1607,203,www.analysis.seclab.tuwien.ac,0,NA,0,NA,NA
1639,203,www.merijn.org,0,NA,0,NA,NA
1670,203,123.com,2,2020-11-03,5,2017-05-11,2022-03-04
1671,205,worm_mytob.ac,0,NA,0,NA,NA
1672,207,bi.aznaryespinosa.com,0,NA,0,NA,NA
1673,207,bits.aznaryespinosa.com,0,NA,0,NA,NA
1674,207,f.aznaryespinosa.com,0,NA,0,NA,NA
1675,207,nico.aznaryespinosa.com,0,NA,0,NA,NA
1676,207,servers.aznaryespinosa.com,0,NA,0,NA,NA
1677,207,muler.agusting.com,0,NA,0,NA,NA
1678,207,winupdate32.sytes.net,0,NA,1,2015-04-02,2015-04-02
1679,211,mail-attach.com,0,NA,0,NA,NA
1680,213,xfer.data1cero.com,0,NA,0,NA,NA
1697,213,www.analysis.seclab.tuwien.ac,0,NA,0,NA,NA
1729,213,www.merijn.org,0,NA,0,NA,NA
1760,213,123.com,2,2020-11-03,5,2017-05-11,2022-03-04
1761,216,xfer.data1cero.com,0,NA,0,NA,NA
1778,216,www.analysis.seclab.tuwien.ac,0,NA,0,NA,NA
1810,216,www.merijn.org,0,NA,0,NA,NA
1841,216,123.com,2,2020-11-03,5,2017-05-11,2022-03-04
1842,219,photo.applibrary.org,0,NA,0,NA,NA
1843,220,leona-lewis-bleeding-love.mp3.www-freemp3s.com,0,NA,0,NA,NA
1844,220,irc1.sandboxanddie.info,0,NA,0,NA,NA
1846,222,leona-lewis-bleeding-love.mp3.www-freemp3s.com,0,NA,0,NA,NA
1847,222,ns2.darksheekz.info,0,NA,6,2015-02-25,2022-04-19
1848,223,srv.zerolost.org,0,NA,1,2017-06-08,2017-06-08
1865,223,www.analysis.seclab.tuwien.ac,0,NA,0,NA,NA
1897,223,www.merijn.org,0,NA,0,NA,NA
